time,evspsbl
2051-01-01 12:00:00,1.885873e-05
2051-01-02 12:00:00,1.2477103e-05
2051-01-03 12:00:00,1.3122059e-05
2051-01-04 12:00:00,1.6487596e-05
2051-01-05 12:00:00,2.566597e-05
2051-01-06 12:00:00,2.8178329e-05
2051-01-07 12:00:00,2.4067718e-05
2051-01-08 12:00:00,1.265694e-05
2051-01-09 12:00:00,2.1479078e-05
2051-01-10 12:00:00,2.4106484e-05
2051-01-11 12:00:00,3.4194512e-05
2051-01-12 12:00:00,6.29107e-05
2051-01-13 12:00:00,8.974799e-05
2051-01-14 12:00:00,0.000106641935
2051-01-15 12:00:00,2.9105213e-05
2051-01-16 12:00:00,4.1664185e-05
2051-01-17 12:00:00,4.05358e-05
2051-01-18 12:00:00,4.8537186e-05
2051-01-19 12:00:00,6.0064616e-05
2051-01-20 12:00:00,2.4100533e-05
2051-01-21 12:00:00,2.3160232e-05
2051-01-22 12:00:00,5.0822633e-05
2051-01-23 12:00:00,0.00011227782
2051-01-24 12:00:00,0.00013933437
2051-01-25 12:00:00,0.00010693495
2051-01-26 12:00:00,2.9299139e-05
2051-01-27 12:00:00,2.4617402e-05
2051-01-28 12:00:00,1.5800571e-05
2051-01-29 12:00:00,1.3426223e-05
2051-01-30 12:00:00,6.7800283e-06
2051-02-01 12:00:00,1.2107921e-05
2051-02-02 12:00:00,5.492926e-05
2051-02-03 12:00:00,1.3272234e-05
2051-02-04 12:00:00,9.4022835e-06
2051-02-05 12:00:00,6.5591885e-06
2051-02-06 12:00:00,9.13463e-06
2051-02-07 12:00:00,1.6080856e-05
2051-02-08 12:00:00,3.598904e-05
2051-02-09 12:00:00,3.3073215e-05
2051-02-10 12:00:00,1.2315242e-05
2051-02-11 12:00:00,1.1275828e-05
2051-02-12 12:00:00,2.362307e-05
2051-02-13 12:00:00,2.418425e-05
2051-02-14 12:00:00,1.7926825e-05
2051-02-15 12:00:00,1.8905252e-05
2051-02-16 12:00:00,1.9438681e-05
2051-02-17 12:00:00,7.593693e-05
2051-02-18 12:00:00,2.8380544e-05
2051-02-19 12:00:00,1.080973e-05
2051-02-20 12:00:00,2.012527e-05
2051-02-21 12:00:00,2.9176008e-05
2051-02-22 12:00:00,4.73132e-05
2051-02-23 12:00:00,4.8274862e-05
2051-02-24 12:00:00,4.052922e-05
2051-02-25 12:00:00,7.797904e-05
2051-02-26 12:00:00,8.9594614e-05
2051-02-27 12:00:00,7.97946e-05
2051-02-28 12:00:00,8.4166095e-05
2051-02-29 12:00:00,8.535823e-05
2051-02-30 12:00:00,6.6983615e-05
2051-03-01 12:00:00,5.7066733e-05
2051-03-02 12:00:00,5.226604e-05
2051-03-03 12:00:00,5.357152e-05
2051-03-04 12:00:00,2.4821951e-05
2051-03-05 12:00:00,1.093523e-05
2051-03-06 12:00:00,6.4125197e-06
2051-03-07 12:00:00,9.960015e-06
2051-03-08 12:00:00,1.0269214e-05
2051-03-09 12:00:00,4.7002337e-05
2051-03-10 12:00:00,6.280368e-05
2051-03-11 12:00:00,2.5222005e-05
2051-03-12 12:00:00,3.4511184e-05
2051-03-13 12:00:00,7.636343e-05
2051-03-14 12:00:00,1.6166625e-05
2051-03-15 12:00:00,3.2555065e-05
2051-03-16 12:00:00,5.8618556e-05
2051-03-17 12:00:00,2.923295e-05
2051-03-18 12:00:00,2.584947e-05
2051-03-19 12:00:00,1.1207529e-05
2051-03-20 12:00:00,5.386534e-05
2051-03-21 12:00:00,5.8023845e-05
2051-03-22 12:00:00,4.034629e-05
2051-03-23 12:00:00,8.415927e-05
2051-03-24 12:00:00,8.059968e-05
2051-03-25 12:00:00,9.5201394e-05
2051-03-26 12:00:00,9.304324e-05
2051-03-27 12:00:00,7.778335e-05
2051-03-28 12:00:00,5.346611e-05
2051-03-29 12:00:00,3.645575e-05
2051-03-30 12:00:00,5.2049494e-05
2051-04-01 12:00:00,6.290397e-05
2051-04-02 12:00:00,4.9323222e-05
2051-04-03 12:00:00,3.2809898e-05
2051-04-04 12:00:00,1.7510043e-05
2051-04-05 12:00:00,4.9980474e-05
2051-04-06 12:00:00,4.598718e-05
2051-04-07 12:00:00,1.5269714e-05
2051-04-08 12:00:00,9.7000775e-06
2051-04-09 12:00:00,9.765158e-06
2051-04-10 12:00:00,1.1263689e-05
2051-04-11 12:00:00,1.1903059e-05
2051-04-12 12:00:00,1.5540994e-05
2051-04-13 12:00:00,1.1849988e-05
2051-04-14 12:00:00,1.5845188e-05
2051-04-15 12:00:00,1.4611112e-05
2051-04-16 12:00:00,1.2822886e-05
2051-04-17 12:00:00,2.2454267e-05
2051-04-18 12:00:00,2.665972e-05
2051-04-19 12:00:00,3.6298225e-05
2051-04-20 12:00:00,3.92934e-05
2051-04-21 12:00:00,3.794978e-05
2051-04-22 12:00:00,4.4000146e-05
2051-04-23 12:00:00,3.875082e-05
2051-04-24 12:00:00,4.3358305e-05
2051-04-25 12:00:00,4.774354e-05
2051-04-26 12:00:00,4.4815926e-05
2051-04-27 12:00:00,3.1105796e-05
2051-04-28 12:00:00,2.1451677e-05
2051-04-29 12:00:00,1.1743163e-05
2051-04-30 12:00:00,1.3892422e-05
2051-05-01 12:00:00,1.8733117e-05
2051-05-02 12:00:00,4.705935e-05
2051-05-03 12:00:00,0.00010157355
2051-05-04 12:00:00,0.00010849019
2051-05-05 12:00:00,4.3528387e-05
2051-05-06 12:00:00,3.640313e-05
2051-05-07 12:00:00,1.6195467e-05
2051-05-08 12:00:00,9.062162e-06
2051-05-09 12:00:00,8.753326e-06
2051-05-10 12:00:00,8.7753e-06
2051-05-11 12:00:00,1.1472279e-05
2051-05-12 12:00:00,9.252835e-06
2051-05-13 12:00:00,5.80216e-05
2051-05-14 12:00:00,4.0961095e-05
2051-05-15 12:00:00,6.659115e-05
2051-05-16 12:00:00,9.382017e-05
2051-05-17 12:00:00,4.4898014e-05
2051-05-18 12:00:00,2.3556546e-05
2051-05-19 12:00:00,1.672635e-05
2051-05-20 12:00:00,4.6292582e-05
2051-05-21 12:00:00,8.661594e-05
2051-05-22 12:00:00,4.988769e-05
2051-05-23 12:00:00,3.4664947e-05
2051-05-24 12:00:00,2.1506974e-05
2051-05-25 12:00:00,1.9167215e-05
2051-05-26 12:00:00,1.1393626e-05
2051-05-27 12:00:00,9.505005e-06
2051-05-28 12:00:00,1.109943e-05
2051-05-29 12:00:00,1.273099e-05
2051-05-30 12:00:00,1.3858618e-05
2051-06-01 12:00:00,1.4123987e-05
2051-06-02 12:00:00,1.5365935e-05
2051-06-03 12:00:00,1.3454817e-05
2051-06-04 12:00:00,1.9803716e-05
2051-06-05 12:00:00,1.7009996e-05
2051-06-06 12:00:00,3.6885802e-05
2051-06-07 12:00:00,4.0822633e-05
2051-06-08 12:00:00,2.2968117e-05
2051-06-09 12:00:00,1.0399483e-05
2051-06-10 12:00:00,1.0663309e-05
2051-06-11 12:00:00,2.7030474e-05
2051-06-12 12:00:00,6.1101135e-05
2051-06-13 12:00:00,3.552447e-05
2051-06-14 12:00:00,1.4668447e-05
2051-06-15 12:00:00,8.779025e-06
2051-06-16 12:00:00,2.3322544e-05
2051-06-17 12:00:00,2.1866945e-05
2051-06-18 12:00:00,2.1906817e-05
2051-06-19 12:00:00,2.1614891e-05
2051-06-20 12:00:00,1.6785925e-05
2051-06-21 12:00:00,2.1846747e-05
2051-06-22 12:00:00,2.3787958e-05
2051-06-23 12:00:00,2.969279e-05
2051-06-24 12:00:00,2.483961e-05
2051-06-25 12:00:00,2.5908448e-05
2051-06-26 12:00:00,2.286605e-05
2051-06-27 12:00:00,4.747021e-05
2051-06-28 12:00:00,3.679229e-05
2051-06-29 12:00:00,3.0840194e-05
2051-06-30 12:00:00,3.5369158e-05
2051-07-01 12:00:00,2.872241e-05
2051-07-02 12:00:00,2.082855e-05
2051-07-03 12:00:00,2.5688467e-05
2051-07-04 12:00:00,2.484562e-05
2051-07-05 12:00:00,3.3399236e-05
2051-07-06 12:00:00,4.3091306e-05
2051-07-07 12:00:00,3.3198347e-05
2051-07-08 12:00:00,2.2979482e-05
2051-07-09 12:00:00,3.0251482e-05
2051-07-10 12:00:00,2.4197405e-05
2051-07-11 12:00:00,3.2467447e-05
2051-07-12 12:00:00,5.96921e-05
2051-07-13 12:00:00,4.597238e-05
2051-07-14 12:00:00,8.366542e-05
2051-07-15 12:00:00,4.5278037e-05
2051-07-16 12:00:00,3.7319347e-05
2051-07-17 12:00:00,8.243078e-05
2051-07-18 12:00:00,0.00013878479
2051-07-19 12:00:00,0.00015091081
2051-07-20 12:00:00,7.231378e-05
2051-07-21 12:00:00,4.7003705e-05
2051-07-22 12:00:00,5.6758567e-05
2051-07-23 12:00:00,8.5094056e-05
2051-07-24 12:00:00,8.452743e-05
2051-07-25 12:00:00,5.8649894e-05
2051-07-26 12:00:00,3.575442e-05
2051-07-27 12:00:00,3.474808e-05
